delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation_2.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.1,1000,exp,365,5,30,space,0.254426,None,100,1,[2.2352590998634696],[2.235273899976164],30,5,365,3,2036.47432,,2036.460487,2036.47432,2037.474012,2037.474012,2037.474012,2037.741237,space,0.254426,None,2037.742177,0.0994719,0.3999313,2038.158544,2038.159449,2038.172025,2038.172025,2038.172025,2040.407691,100,1,[2.2352590998634696],[2.235273899976164],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,400,unexp,366,6,30,space,0.2662202,None,300,1,[4.352664700010791],[4.352680699899793],30,6,366,2,2040.422987,,2040.407942,2040.422987,2041.407124,2041.407124,2041.423405,2041.674142,space,0.2662202,None,2041.675059,0.6992661,0.9990063,2042.687597,2042.689422,2042.705324,2042.705324,2042.705324,2047.058442,300,1,[4.352664700010791],[4.352680699899793],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,367,7,30,space,0.3001951,None,500,1,[2.3344129000324756],[2.3344278999138623],30,7,367,11,2047.073336,,2047.05879,2047.073336,2048.073373,2048.073373,2048.073373,2048.389791,space,0.3001951,None,2048.390337,0.69932,1.0000532,2049.398202,2049.398704,2049.422436,2049.422436,2049.422436,2051.757228,500,1,[2.3344129000324756],[2.3344278999138623],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,368,8,30,space,0.2595594,None,400,1,[2.185473000165075],[2.185483400011435],30,8,368,10,2051.7735,,2051.757451,2051.7735,2052.756535,2052.756535,2052.773275,2053.024067,space,0.2595594,None,2053.025329,0.3993043,0.7003713,2053.739631,2053.740756,2053.754899,2053.754899,2053.754899,2055.940688,400,1,[2.185473000165075],[2.185483400011435],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,369,9,30,space,0.2884604,None,700,1,[1.850893700029701],[1.850901500089094],30,9,369,4,2055.956771,,2055.940911,2055.956771,2056.956828,2056.956828,2056.956828,2057.257345,space,0.2884604,None,2057.25845,0.3995323,0.6995402,2057.96851,2057.970015,2057.989025,2057.989025,2057.989025,2059.840158,700,1,[1.850893700029701],[1.850901500089094],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,370,10,30,space,0.4489379,None,300,1,[2.3844036001246423],[2.3844109000638127],30,10,370,7,2059.856627,,2059.840337,2059.856627,2060.839756,2060.839756,2060.857373,2061.290893,space,0.4489379,None,2061.291796,0.4003787,0.7149599,2062.01023,2062.010877,2062.022432,2062.022432,2062.022432,2064.407077,300,1,[2.3844036001246423],[2.3844109000638127],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,371,11,30,space,0.5156691,None,800,1,[1.2694040001370013],[1.2694139999803156],30,11,371,8,2064.423177,,2064.407273,2064.423177,2065.406807,2065.406807,2065.423157,2065.925333,space,0.5156691,None,2065.926299,0.7151621,1.0155706,2066.956297,2066.957085,2066.971661,2066.971661,2066.971661,2068.241355,800,1,[1.2694040001370013],[1.2694139999803156],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,372,0,31,space,0.2701248,None,600,1,[1.434932400006801],[1.4349392000585794],31,0,372,7,2068.256346,,2068.241606,2068.256346,2069.256363,2069.256363,2069.256363,2069.541589,space,0.2701248,None,2069.542673,0.4139461,0.7153542,2070.26682,2070.268239,2070.288739,2070.288739,2070.288739,2071.723938,600,1,[1.434932400006801],[1.4349392000585794],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,373,1,31,space,0.2233456,None,500,1,[1.7511164001189172],[1.751127599971369],31,1,373,10,2071.740181,,2071.724123,2071.740181,2072.722759,2072.722759,2072.740195,2072.958669,space,0.2233456,None,2072.959524,0.4140572,0.7147213,2073.685597,2073.686859,2073.705093,2073.705093,2073.705093,2075.456534,500,1,[1.7511164001189172],[1.751127599971369],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,400,unexp,374,2,31,space,0.2445125,None,700,1,[1.5024421999696642],[1.5024518999271095],31,2,374,1,2075.472855,,2075.456927,2075.472855,2076.456613,2076.456613,2076.474219,2076.706695,space,0.2445125,None,2076.707402,0.3998386,0.6995278,2077.418315,2077.419917,2077.438165,2077.438165,2077.438165,2078.940912,700,1,[1.5024421999696642],[1.5024518999271095],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,375,3,31,space,0.2509862,None,900,1,[1.5851512998342514],[1.5851599997840822],31,3,375,5,2078.955732,,2078.941146,2078.955732,2079.957365,2079.957365,2079.957365,2080.223376,space,0.2509862,None,2080.224347,0.7004818,0.999521,2081.239161,2081.240142,2081.254824,2081.254824,2081.254824,2082.840362,900,1,[1.5851512998342514],[1.5851599997840822],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,376,4,31,space,0.4122179,None,200,1,[2.1853549999650568],[2.1853635997977108],31,4,376,3,2082.856216,,2082.84058,2082.856216,2083.839773,2083.839773,2083.855878,2084.257229,space,0.4122179,None,2084.258145,0.0990097,0.3991788,2084.675993,2084.676636,2084.687533,2084.687533,2084.687533,2086.873152,200,1,[2.1853549999650568],[2.1853635997977108],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,400,unexp,377,5,31,space,0.2758064,None,100,1,[1.3353824999649078],[1.3353904001414776],31,5,377,0,2086.889756,,2086.873388,2086.889756,2087.872938,2087.872938,2087.889872,2088.157163,space,0.2758064,None,2088.158347,0.0994791,0.3990226,2088.576222,2088.577023,2088.587775,2088.587775,2088.587775,2089.923404,100,1,[1.3353824999649078],[1.3353904001414776],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,378,6,31,space,0.3495171,None,500,1,[1.7354697999544442],[1.7354806999210268],31,6,378,11,2089.94017,,2089.923643,2089.94017,2090.922665,2090.922665,2090.93925,2091.289074,space,0.3495171,None,2091.28962,0.700483,1.002032,2092.305845,2092.307099,2092.321494,2092.321494,2092.321494,2094.057283,500,1,[1.7354697999544442],[1.7354806999210268],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,379,7,31,space,0.2839015,None,700,1,[1.3694187998771667],[1.3694321000948548],31,7,379,4,2094.073014,,2094.057546,2094.073014,2095.072547,2095.072547,2095.072547,2095.358314,space,0.2839015,None,2095.359417,0.4141731,0.7144463,2096.087304,2096.088458,2096.105067,2096.105067,2096.105067,2097.474924,700,1,[1.3694187998771667],[1.3694321000948548],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,400,unexp,380,8,31,space,0.3776415,None,800,1,[1.2515013001393527],[1.2515167000237852],31,8,380,2,2097.490548,,2097.475263,2097.490548,2098.489256,2098.489256,2098.506182,2098.873373,space,0.3776415,None,2098.874387,0.7003117,0.9995888,2099.886206,2099.887259,2099.904847,2099.904847,2099.904847,2101.156905,800,1,[1.2515013001393527],[1.2515167000237852],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,381,9,31,space,0.262704,None,100,1,[1.8020797001663595],[1.8020889000035822],31,9,381,6,2101.172466,,2101.157178,2101.172466,2102.172638,2102.172638,2102.172638,2102.440639,space,0.262704,None,2102.441509,0.1159267,0.4153887,2102.867118,2102.868359,2102.887805,2102.887805,2102.887805,2104.690171,100,1,[1.8020797001663595],[1.8020889000035822],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,382,10,31,space,0.3327292,None,200,1,[1.5192418999504298],[1.519251599907875],31,10,382,9,2104.705746,,2104.690476,2104.705746,2105.706969,2105.706969,2105.706969,2106.057182,space,0.3327292,None,2106.058397,0.1155902,0.4149931,2106.487043,2106.488984,2106.504299,2106.504299,2106.504299,2108.023844,200,1,[1.5192418999504298],[1.519251599907875],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,383,11,31,space,0.2693168,None,400,1,[1.8015546000096947],[1.8015612999442965],31,11,383,8,2108.038916,,2108.024124,2108.038916,2109.022414,2109.022414,2109.039393,2109.306132,space,0.2693168,None,2109.306881,0.7153503,1.016956,2110.338008,2110.33965,2110.354077,2110.354077,2110.354077,2112.155897,400,1,[1.8015546000096947],[1.8015612999442965],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,384,0,32,space,0.5034635,None,500,1,[1.6013273000717163],[1.6013333001174033],32,0,384,11,2112.171742,,2112.156097,2112.171742,2113.155607,2113.155607,2113.171945,2113.67416,space,0.5034635,None,2113.675421,0.7150261,1.0154118,2114.70666,2114.707714,2114.7209,2114.7209,2114.7209,2116.322436,500,1,[1.6013273000717163],[1.6013333001174033],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,385,1,32,space,0.4166571,None,800,1,[1.8854418999981135],[1.8854538998566568],32,1,385,7,2116.338117,,2116.322593,2116.338117,2117.322678,2117.322678,2117.338979,2117.741144,space,0.4166571,None,2117.74211,0.4155058,0.7298953,2118.479193,2118.479762,2118.503961,2118.503961,2118.503961,2120.389717,800,1,[1.8854418999981135],[1.8854538998566568],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,400,unexp,386,2,32,space,0.2677565,None,200,1,[3.0861808001063764],[3.0861931000836194],32,2,386,1,2120.405755,,2120.389971,2120.405755,2121.389695,2121.389695,2121.405856,2121.672494,space,0.2677565,None,2121.673318,0.3997938,0.7000188,2122.387853,2122.388932,2122.404057,2122.404057,2122.404057,2125.490556,200,1,[3.0861808001063764],[3.0861931000836194],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,387,3,32,space,0.2843165,None,300,1,[1.4355814999435097],[1.4355911000166088],32,3,387,5,2125.505386,,2125.490816,2125.505386,2126.506655,2126.506655,2126.506655,2126.807098,space,0.2843165,None,2126.808327,0.7153745,1.0157651,2127.837656,2127.838933,2127.85358,2127.85358,2127.85358,2129.289456,300,1,[1.4355814999435097],[1.4355911000166088],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,400,unexp,388,4,32,space,0.2459771,None,900,1,[2.9527740001212806],[2.952783100074157],32,4,388,2,2129.305671,,2129.28969,2129.305671,2130.305417,2130.305417,2130.305417,2130.556447,space,0.2459771,None,2130.557685,0.6995302,0.9989747,2131.57045,2131.571611,2131.587371,2131.587371,2131.587371,2134.540436,900,1,[2.9527740001212806],[2.952783100074157],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,400,unexp,389,5,32,space,0.5305744,None,400,1,[1.9020867000799626],[1.9020994000602514],32,5,389,0,2134.555623,,2134.540711,2134.555623,2135.539782,2135.539782,2135.556357,2136.074725,space,0.5305744,None,2136.07609,0.1153011,0.4464625,2136.521445,2136.522731,2136.537946,2136.537946,2136.537946,2138.440525,400,1,[1.9020867000799626],[1.9020994000602514],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,390,6,32,space,0.7468471,None,400,1,[1.602376100141555],[1.6023840000852942],32,6,390,8,2138.454978,,2138.440785,2138.454978,2139.454857,2139.454857,2139.454857,2140.208235,space,0.7468471,None,2140.209557,0.7140969,1.0137681,2141.237035,2141.238169,2141.253531,2141.253531,2141.253531,2142.85617,400,1,[1.602376100141555],[1.6023840000852942],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,391,7,32,space,0.2283244,None,300,1,[1.9179591001011431],[1.9179724999703467],32,7,391,9,2142.87206,,2142.85639,2142.87206,2143.85703,2143.85703,2143.873046,2144.091173,space,0.2283244,None,2144.092385,0.1140734,0.4141149,2144.516599,2144.517926,2144.537285,2144.537285,2144.537285,2146.455634,300,1,[1.9179591001011431],[1.9179724999703467],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,392,8,32,space,0.1840669,None,300,1,[4.185528199886903],[4.18553729983978],32,8,392,4,2146.471582,,2146.455943,2146.471582,2147.455941,2147.455941,2147.472028,2147.657037,space,0.1840669,None,2147.658151,0.4147165,0.7148085,2148.386815,2148.388196,2148.403966,2148.403966,2148.403966,2152.589803,300,1,[4.185528199886903],[4.18553729983978],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,393,9,32,space,0.4187745,None,200,1,[2.101465999847278],[2.101479599950835],32,9,393,3,2152.604761,,2152.590126,2152.604761,2153.60494,2153.60494,2153.60494,2154.039984,space,0.4187745,None,2154.040955,0.1152586,0.4150018,2154.468483,2154.470241,2154.486673,2154.486673,2154.486673,2156.588519,200,1,[2.101465999847278],[2.101479599950835],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,394,10,32,space,0.3539068,None,400,1,[2.568332799943164],[2.5683422000147402],32,10,394,10,2156.604588,,2156.588831,2156.604588,2157.588956,2157.588956,2157.604682,2157.955772,space,0.3539068,None,2157.956692,0.3991305,0.7009746,2158.677076,2158.678077,2158.703949,2158.703949,2158.703949,2161.272614,400,1,[2.568332799943164],[2.5683422000147402],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,395,11,32,space,0.4508946,None,200,1,[3.333962099859491],[3.3339750999584794],32,11,395,6,2161.287958,,2161.272855,2161.287958,2162.289183,2162.289183,2162.289183,2162.75449,space,0.4508946,None,2162.755274,0.10182,0.4322305,2163.18694,2163.188557,2163.204678,2163.204678,2163.204678,2166.538994,200,1,[3.333962099859491],[3.3339750999584794],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,400,unexp,396,0,33,space,0.5029864,None,600,1,[2.069019899936393],[2.0690266999881715],33,0,396,2,2166.554971,,2166.539224,2166.554971,2167.53945,2167.53945,2167.556213,2168.055786,space,0.5029864,None,2168.056988,0.6991474,0.9982789,2169.068489,2169.069165,2169.086107,2169.086107,2169.086107,2171.155386,600,1,[2.069019899936393],[2.0690266999881715],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,400,unexp,397,1,33,space,0.4116492,None,500,1,[1.8540600999258459],[1.8540740997996181],33,1,397,1,2171.170442,,2171.155603,2171.170442,2172.170248,2172.170248,2172.170248,2172.587361,space,0.4116492,None,2172.58793,0.4013728,0.7010686,2173.299455,2173.300299,2173.319194,2173.319194,2173.319194,2175.173651,500,1,[1.8540600999258459],[1.8540740997996181],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,398,2,33,space,0.4323405,None,400,1,[1.4358600999694318],[1.4358695999253541],33,2,398,6,2175.188332,,2175.173997,2175.188332,2176.188691,2176.188691,2176.188691,2176.638924,space,0.4323405,None,2176.640041,0.0990074,0.4002054,2177.05557,2177.056482,2177.069918,2177.069918,2177.069918,2178.506073,400,1,[1.4358600999694318],[1.4358695999253541],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,399,3,33,space,0.5443094,None,300,1,[3.2031764001585543],[3.203187800012529],33,3,399,10,2178.521399,,2178.506308,2178.521399,2179.521462,2179.521462,2179.521462,2180.071663,space,0.5443094,None,2180.072591,0.4003586,0.699613,2180.788494,2180.789706,2180.803489,2180.803489,2180.803489,2184.007014,300,1,[3.2031764001585543],[3.203187800012529],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,400,4,33,space,0.3507297,None,600,1,[1.6353950002230704],[1.635403900174424],33,4,400,4,2184.021512,,2184.00731,2184.021512,2185.021551,2185.021551,2185.021551,2185.389059,space,0.3507297,None,2185.389921,0.4159128,0.7158313,2186.116583,2186.117746,2186.137054,2186.137054,2186.137054,2187.772749,600,1,[1.6353950002230704],[1.635403900174424],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,401,5,33,space,0.2583628,None,500,1,[1.652744600083679],[1.6527553000487387],33,5,401,5,2187.788313,,2187.773002,2187.788313,2188.788688,2188.788688,2188.788688,2189.05562,space,0.2583628,None,2189.056593,0.7158504,1.0155396,2190.087012,2190.087717,2190.102561,2190.102561,2190.102561,2191.755611,500,1,[1.652744600083679],[1.6527553000487387],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,402,6,33,space,0.2438229,None,300,1,[1.8003853999543935],[1.800393900135532],33,6,402,8,2191.771049,,2191.755841,2191.771049,2192.754704,2192.754704,2192.770884,2193.005358,space,0.2438229,None,2193.006398,0.6995296,1.0312858,2194.036864,2194.038147,2194.053738,2194.053738,2194.053738,2195.854522,300,1,[1.8003853999543935],[1.800393900135532],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,400,unexp,403,7,33,space,0.3232024,None,200,1,[2.8696954001206905],[2.8697037000674754],33,7,403,0,2195.871279,,2195.854755,2195.871279,2196.854985,2196.854985,2196.871307,2197.188386,space,0.3232024,None,2197.189188,0.0996644,0.4002359,2197.595921,2197.597225,2197.619614,2197.619614,2197.619614,2200.489586,200,1,[2.8696954001206905],[2.8697037000674754],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,404,8,33,space,0.365149,None,200,1,[1.7515011001378298],[1.751515000127256],33,8,404,3,2200.503875,,2200.489797,2200.503875,2201.504753,2201.504753,2201.504753,2201.872362,space,0.365149,None,2201.873568,0.1155113,0.415625,2202.297374,2202.298339,2202.319634,2202.319634,2202.319634,2204.071603,200,1,[1.7515011001378298],[1.751515000127256],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,405,9,33,space,0.4325923,None,400,1,[1.5677850001957268],[1.567795000039041],33,9,405,11,2204.087553,,2204.071962,2204.087553,2205.071537,2205.071537,2205.088684,2205.50495,space,0.4325923,None,2205.505912,0.6990882,0.9990798,2206.518422,2206.519382,2206.536226,2206.536226,2206.536226,2208.104406,400,1,[1.5677850001957268],[1.567795000039041],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,406,10,33,space,0.292889,None,600,1,[2.269736000103876],[2.269752399995923],33,10,406,7,2208.120764,,2208.104792,2208.120764,2209.119891,2209.119891,2209.119891,2209.421738,space,0.292889,None,2209.422626,0.415986,0.7156163,2210.155486,2210.156881,2210.169463,2210.169463,2210.169463,2212.439581,600,1,[2.269736000103876],[2.269752399995923],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,407,11,33,space,0.2886436,None,200,1,[2.0681334000546485],[2.0681417000014335],33,11,407,9,2212.453689,,2212.439912,2212.453689,2213.454452,2213.454452,2213.454452,2213.75459,space,0.2886436,None,2213.755893,0.1000972,0.4003588,2214.168107,2214.169559,2214.185765,2214.185765,2214.185765,2216.254145,200,1,[2.0681334000546485],[2.0681417000014335],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
